datetime,RSI_14,signal
2022-09-10 12:00:00,60.935796192818664,0
2022-09-10 13:00:00,53.19614937954781,0
2022-09-10 14:00:00,56.179806155188025,0
2022-09-10 15:00:00,54.9977997348434,0
2022-09-10 16:00:00,62.550227771759175,0
2022-09-10 17:00:00,56.08901681343436,0
2022-09-10 18:00:00,61.60852820408105,0
2022-09-10 19:00:00,65.61879350493646,0
2022-09-10 20:00:00,58.024056153752724,0
2022-09-10 21:00:00,63.32097440836531,0
2022-09-10 22:00:00,67.20259618525013,0
2022-09-10 23:00:00,62.176668939013304,0
2022-09-11 00:00:00,58.005706970999604,0
2022-09-11 01:00:00,59.7739599606732,0
2022-09-11 02:00:00,55.57387352497845,0
2022-09-11 03:00:00,56.78432954948723,0
2022-09-11 04:00:00,57.17950490909619,0
2022-09-11 05:00:00,58.261523524984675,0
2022-09-11 06:00:00,51.76685300287404,0
2022-09-11 07:00:00,57.57701055676884,0
2022-09-11 08:00:00,59.6390367638338,0
2022-09-11 09:00:00,56.29940183787261,0
2022-09-11 10:00:00,55.96795601123617,0
2022-09-11 11:00:00,56.649265190395674,0
2022-09-11 12:00:00,56.89413487716238,0
2022-09-11 13:00:00,52.80404766613169,0
2022-09-11 14:00:00,51.30669894460909,0
2022-09-11 15:00:00,57.2534870639513,0
2022-09-11 16:00:00,58.71444245449331,0
2022-09-11 17:00:00,55.927062660802044,0
2022-09-11 18:00:00,51.53406739315814,0
2022-09-11 19:00:00,54.8323015615447,0
2022-09-11 20:00:00,55.668155182607904,0
2022-09-11 21:00:00,48.775881188910994,0
2022-09-11 22:00:00,54.874182223410735,0
2022-09-11 23:00:00,62.139929632594125,0
2022-09-12 00:00:00,53.04377751593885,0
2022-09-12 01:00:00,64.92247433145418,0
2022-09-12 02:00:00,54.7272337967213,0
2022-09-12 03:00:00,51.25792046892369,0
2022-09-12 04:00:00,52.9327541619278,0
2022-09-12 05:00:00,54.92727866537587,0
2022-09-12 06:00:00,55.92424849220867,0
2022-09-12 07:00:00,64.97102674104066,0
2022-09-12 08:00:00,65.81868590764601,0
2022-09-12 09:00:00,63.350238674654236,0
2022-09-12 10:00:00,62.848280592220455,0
2022-09-12 11:00:00,66.41326761098865,0
2022-09-12 12:00:00,67.41039263945416,0
2022-09-12 13:00:00,68.24632506416454,0
2022-09-12 14:00:00,64.47424213678345,0
2022-09-12 15:00:00,56.08226414321987,0
2022-09-12 16:00:00,59.08283967167359,0
2022-09-12 17:00:00,62.73996807943589,0
2022-09-12 18:00:00,63.791077808829726,0
2022-09-12 19:00:00,64.42963313651413,0
2022-09-12 20:00:00,63.492302162872626,0
2022-09-12 21:00:00,60.28961678858574,0
2022-09-12 22:00:00,59.37794217355534,0
2022-09-12 23:00:00,61.86537395595455,0
2022-09-13 00:00:00,53.254949098575274,0
2022-09-13 01:00:00,54.20460289196096,0
2022-09-13 02:00:00,54.9031470221957,0
2022-09-13 03:00:00,53.78990629540912,0
2022-09-13 04:00:00,56.028848339869974,0
2022-09-13 05:00:00,60.05690117997336,0
2022-09-13 06:00:00,56.236818375036826,0
2022-09-13 07:00:00,54.03315141582236,0
2022-09-13 08:00:00,51.72836495829969,0
2022-09-13 09:00:00,58.45782758319036,0
2022-09-13 10:00:00,63.58302350290591,0
2022-09-13 11:00:00,63.278998009130895,0
2022-09-13 12:00:00,30.015618923186825,0
2022-09-13 13:00:00,27.14694036050251,1
2022-09-13 14:00:00,24.857894613211464,1
2022-09-13 15:00:00,22.884354368125106,1
2022-09-13 16:00:00,22.1875281420843,1
2022-09-13 17:00:00,22.1374252802546,1
2022-09-13 18:00:00,17.325016093911014,1
2022-09-13 19:00:00,18.505372341299143,1
2022-09-13 20:00:00,18.11988974566784,1
2022-09-13 21:00:00,17.165924298858403,1
2022-09-13 22:00:00,21.050774605269503,1
2022-09-13 23:00:00,20.49171512656452,1
2022-09-14 00:00:00,21.71419285061609,1
2022-09-14 01:00:00,26.108317057440743,1
2022-09-14 02:00:00,31.991577938749383,0
2022-09-14 03:00:00,29.83645413490918,1
2022-09-14 04:00:00,32.530968078749744,0
2022-09-14 05:00:00,31.101552688218046,0
2022-09-14 06:00:00,29.696318330388788,1
2022-09-14 07:00:00,29.853351997870103,1
2022-09-14 08:00:00,36.08872213170745,0
2022-09-14 09:00:00,35.27333016254625,0
2022-09-14 10:00:00,35.047968056916815,0
2022-09-14 11:00:00,32.24217322577856,0
2022-09-14 12:00:00,36.21928545384215,0
2022-09-14 13:00:00,36.13133403060239,0
2022-09-14 14:00:00,35.662027484741,0
2022-09-14 15:00:00,32.302159268875045,0
2022-09-14 16:00:00,31.438709135451973,0
2022-09-14 17:00:00,30.337338714829087,0
2022-09-14 18:00:00,23.10600458029113,1
2022-09-14 19:00:00,32.07614586563989,0
2022-09-14 20:00:00,32.0523191438895,0
2022-09-14 21:00:00,43.650650007914116,0
2022-09-14 22:00:00,47.23916187502005,0
2022-09-14 23:00:00,44.98368944441135,0
2022-09-15 00:00:00,42.83798683235678,0
2022-09-15 01:00:00,44.33928927968975,0
2022-09-15 02:00:00,41.233620281124345,0
2022-09-15 03:00:00,38.937827378964286,0
2022-09-15 04:00:00,38.94770789633738,0
2022-09-15 05:00:00,44.83122327924665,0
2022-09-15 06:00:00,43.22238842080275,0
2022-09-15 07:00:00,47.841653030588354,0
2022-09-15 08:00:00,45.685118262581796,0
2022-09-15 09:00:00,44.841711347300944,0
2022-09-15 10:00:00,45.916958241600916,0
2022-09-15 11:00:00,45.91236845494201,0
