datetime,EMA_5,EMA_10,signal
2022-09-11 02:00:00,21555.383983682448,21522.347913598624,1
2022-09-11 03:00:00,21549.38932245497,21525.084656580693,1
2022-09-11 04:00:00,21549.292881636648,21529.451082656928,1
2022-09-11 05:00:00,21559.495254424433,21538.623613082942,1
2022-09-11 06:00:00,21518.963502949624,21520.310228886043,-1
2022-09-11 07:00:00,21545.94233529975,21534.78109636131,1
2022-09-11 08:00:00,21585.194890199837,21558.220897022886,1
2022-09-11 09:00:00,21587.263260133226,21564.25346120054,1
2022-09-11 10:00:00,21586.275506755486,21567.898286436804,1
2022-09-11 11:00:00,21591.483671170325,21574.080416175566,1
2022-09-11 12:00:00,21596.95578078022,21580.22943141637,1
2022-09-11 13:00:00,21575.137187186814,21571.36953479521,1
2022-09-11 14:00:00,21550.991458124543,21558.88416483244,-1
2022-09-11 15:00:00,21578.6276387497,21572.52340759018,1
2022-09-11 16:00:00,21608.818425833135,21590.10096984651,1
2022-09-11 17:00:00,21613.01228388876,21595.791702601688,1
2022-09-11 18:00:00,21589.241522592507,21585.9568475832,1
2022-09-11 19:00:00,21596.32768172834,21590.419238931707,1
2022-09-11 20:00:00,21606.951787818893,21597.28846821685,1
2022-09-11 21:00:00,21572.201191879263,21580.090564904694,-1
2022-09-11 22:00:00,21591.43412791951,21589.146825831114,1
2022-09-11 23:00:00,21667.72275194634,21631.174675680002,1
2022-09-12 00:00:00,21655.81516796423,21631.32473464727,1
2022-09-12 01:00:00,21782.710111976154,21704.992964711404,1
2022-09-12 02:00:00,21775.10674131744,21714.976062036603,1
2022-09-12 03:00:00,21733.13782754496,21703.016778029945,1
2022-09-12 04:00:00,21724.391885029974,21703.722818388134,1
2022-09-12 05:00:00,21741.56125668665,21716.845942317566,1
2022-09-12 06:00:00,21764.40750445777,21733.801225532556,1
2022-09-12 07:00:00,21903.23833630518,21815.091911799365,1
2022-09-12 08:00:00,22009.658890870123,21889.166109654023,1
2022-09-12 09:00:00,22059.872593913416,21938.46318062602,1
2022-09-12 10:00:00,22089.24839594228,21976.56078414856,1
2022-09-12 11:00:00,22159.83226396152,22035.549732485186,1
2022-09-12 12:00:00,22221.98817597435,22092.04978112424,1
2022-09-12 13:00:00,22275.8587839829,22145.05891182892,1
2022-09-12 14:00:00,22285.439189321936,22174.06638240548,1
2022-09-12 15:00:00,22225.626126214625,22161.69067651357,1
2022-09-12 16:00:00,22220.384084143087,22170.456008056557,1
2022-09-12 17:00:00,22263.089389428726,22202.827642955363,1
2022-09-12 18:00:00,22305.49292628582,22236.913526054384,1
2022-09-12 19:00:00,22341.995284190547,22269.292884953586,1
2022-09-12 20:00:00,22359.930189460367,22292.294178598386,1
2022-09-12 21:00:00,22350.186792973578,22299.277055216862,1
2022-09-12 22:00:00,22337.557861982386,22301.644863359248,1
2022-09-12 23:00:00,22353.705241321593,22316.982160930293,1
2022-09-13 00:00:00,22304.23682754773,22296.67631348842,1
2022-09-13 01:00:00,22279.591218365156,22284.60789285416,-1
2022-09-13 02:00:00,22269.06081224344,22277.951912335222,-1
2022-09-13 03:00:00,22254.607208162295,22268.451564637908,-1
2022-09-13 04:00:00,22262.304805441534,22270.133098340106,-1
2022-09-13 05:00:00,22300.936536961024,22289.78162591463,1
2022-09-13 06:00:00,22303.62435797402,22293.275875748335,1
2022-09-13 07:00:00,22291.682905316015,22288.643898339546,1
2022-09-13 08:00:00,22269.221936877344,22276.945007732353,-1
2022-09-13 09:00:00,22305.381291251564,22295.26409723556,1
2022-09-13 10:00:00,22377.420860834376,22336.397897738185,1
2022-09-13 11:00:00,22423.71390722292,22369.107370876696,1
2022-09-13 12:00:00,22081.54260481528,22192.396939808204,-1
2022-09-13 13:00:00,21783.795069876855,22009.833859843075,-1
2022-09-13 14:00:00,21522.99671325124,21826.482248962515,-1
2022-09-13 15:00:00,21289.964475500827,21644.194567332965,-1
2022-09-13 16:00:00,21112.87631700055,21483.195555090606,-1
2022-09-13 17:00:00,20993.317544667036,21350.650908710493,-1
2022-09-13 18:00:00,20742.27836311136,21148.750743490404,-1
2022-09-13 19:00:00,20585.51890874091,20989.34151740124,-1
2022-09-13 20:00:00,20466.34593916061,20850.91578696465,-1
2022-09-13 21:00:00,20350.563959440406,20717.840189334715,-1
2022-09-13 22:00:00,20304.909306293604,20626.16015491022,-1
2022-09-13 23:00:00,20257.43953752907,20541.858308562907,-1
2022-09-14 00:00:00,20235.09302501938,20477.956797915107,-1
2022-09-14 01:00:00,20253.59535001292,20443.891925566906,-1
2022-09-14 02:00:00,20313.73023334195,20442.09339364565,-1
2022-09-14 03:00:00,20313.553488894635,20418.65823116462,-1
2022-09-14 04:00:00,20335.602325929758,20411.574916407415,-1
2022-09-14 05:00:00,20325.668217286508,20392.34311342425,-1
2022-09-14 06:00:00,20294.412144857673,20363.1716382562,-1
2022-09-14 07:00:00,20274.708096571783,20339.922249482344,-1
2022-09-14 08:00:00,20307.538731047858,20345.972749576464,-1
2022-09-14 09:00:00,20318.325820698574,20344.868613289833,-1
2022-09-14 10:00:00,20322.583880465718,20342.36522905532,-1
2022-09-14 11:00:00,20288.322586977145,20320.08064195435,-1
2022-09-14 12:00:00,20292.315057984764,20316.484161599015,-1
2022-09-14 13:00:00,20293.943371989844,20312.977950399196,-1
2022-09-14 14:00:00,20289.828914659898,20307.272868508433,-1
2022-09-14 15:00:00,20248.419276439934,20281.514165143264,-1
2022-09-14 16:00:00,20210.34618429329,20254.729771480852,-1
2022-09-14 17:00:00,20171.764122862194,20225.615267575242,-1
2022-09-14 18:00:00,20036.542748574797,20142.067037107015,-1
2022-09-14 19:00:00,20002.728499049867,20104.43666672392,-1
2022-09-14 20:00:00,19979.852332699913,20073.466363683205,-1
2022-09-14 21:00:00,20050.368221799945,20094.908843013527,-1
2022-09-14 22:00:00,20129.112147866632,20129.76178064743,-1
